PS1_mean,PS1_std,PS1_min,PS1_max,PS2_mean,PS2_std,PS2_min,PS2_max,PS3_mean,PS3_std,PS3_min,PS3_max,PS4_mean,PS4_std,PS4_min,PS4_max,PS5_mean,PS5_std,PS5_min,PS5_max,PS6_mean,PS6_std,PS6_min,PS6_max,FS1_mean,FS1_std,FS1_min,FS1_max,FS2_mean,FS2_std,FS2_min,FS2_max,TS1_mean,TS1_std,TS1_min,TS1_max,TS2_mean,TS2_std,TS2_min,TS2_max,TS3_mean,TS3_std,TS3_min,TS3_max,TS4_mean,TS4_std,TS4_min,TS4_max,VS1_mean,VS1_std,VS1_min,VS1_max,CE_mean,CE_std,CE_min,CE_max,CP_mean,CP_std,CP_min,CP_max,SE_mean,SE_std,SE_min,SE_max,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable
172.9309633333347,21.241734017793117,140.75,189.9,123.0416820000001,56.83047397691327,0.0,165.81,1.1193903333333253,0.9439224911248967,0.0,10.281,0.0,0.0,0.0,0.0,8.405410833333328,0.02161665089473561,8.359,8.455,8.357376333333246,0.020981525459889513,8.309,8.405,3.3080916666666673,3.5674773848500076,0.0,20.479,8.913013333333328,0.023354204196353274,8.838,8.975,57.15898333333335,0.20354098339377244,56.602,57.359,60.74564999999999,0.18095217319239576,60.473,61.102,58.722183333333334,0.06316550540798554,58.637,58.867,52.52025000000002,0.01974809581037118,52.477,52.578,0.7194333333333334,0.051467075757280496,0.619,0.792,18.789866666666676,0.18872655015779635,18.506,19.209,1.4909999999999994,0.01814536407152347,1.462,1.535,30.823849999999993,29.70301109933047,0.0,91.731,3,90,1,90,0
155.62246166666716,15.26304614812578,140.83,189.88,105.11702733333368,45.31308023315808,0.0,166.16,1.6611636666666516,0.829657044415611,0.0,10.187,0.0,0.0,0.0,0.0,8.40650399999995,0.02178627452379757,8.354,8.458,8.360442166666571,0.021338288178669663,8.306,8.42,6.330328333333333,2.872952268734713,0.0,20.119,8.915059999999997,0.024489029944978966,8.842,8.982,57.25735000000002,0.2597357082412681,56.598,57.527,61.102933333333326,0.2592086304973154,60.57,61.41,58.68035,0.08672083107519721,58.516,58.871,52.51251666666668,0.019460077922977527,52.484,52.566,0.6367666666666667,0.05459787251913594,0.573,0.775,18.70455000000001,0.20716303454370402,18.294,19.244,1.4806999999999992,0.020904382802153766,1.445,1.53,57.58051666666667,23.10066202697367,0.0,77.541,3,100,1,90,0
172.88236000000109,21.258240072002508,140.8,190.13,123.21171116666639,56.65823734158624,0.0,165.75,1.1241183333333165,0.9557122169552376,0.0,10.148,0.0,0.0,0.0,0.0,8.401231833333293,0.021887986064533585,8.351,8.452,8.353988499999923,0.021476620822582688,8.305,8.403,3.3049300000000015,3.5354303927343533,0.0,20.479,8.90820833333333,0.025325756068139922,8.818,8.981,57.03543333333334,0.19223047313644084,56.598,57.273,60.948066666666676,0.17492476510296592,60.664,61.344,58.70079999999998,0.0658392495374987,58.613,58.867,52.51363333333335,0.01916738637803797,52.473,52.582,0.7042333333333333,0.056878212642859374,0.592,0.777,18.761450000000004,0.17384606721104084,18.525,19.185,1.4853833333333333,0.018785219276783414,1.455,1.533,30.90245000000001,29.76829123978131,0.0,92.168,3,100,1,90,0
172.8626883333348,21.269760718988774,140.82,189.9,123.19055533333358,56.671983342717695,0.0,165.77,1.1169344999999862,0.9455295674401554,0.0,10.062,0.0,0.0,0.0,0.0,8.405185166666643,0.022090108090533744,8.351,8.462,8.35874899999993,0.021577950172701945,8.31,8.411,3.302255000000001,3.5426482214123554,0.0,20.479,8.91023833333334,0.024750269162069325,8.841,8.976,57.07683333333335,0.20616326972889856,56.586,57.281,60.773333333333326,0.17608373072487063,60.5,61.145,58.625750000000004,0.04251604881429668,58.516,58.73,52.51086666666668,0.01937013835487523,52.477,52.582,0.7208166666666666,0.052155728894313955,0.618,0.801,18.550066666666666,0.13391280576562725,18.269,18.847,1.4689333333333325,0.01163697594049022,1.438,1.498,30.852533333333334,29.64880327848542,0.0,92.737,3,100,1,90,0
172.8371816666674,21.31141556566729,140.67,189.88,123.13503483333311,56.69944326759092,0.0,165.93,1.1228924999999867,0.9499868896247077,0.0,10.531,0.0,0.0,0.0,0.0,8.404834333333312,0.02228662536516577,8.352,8.457,8.359281166666598,0.021689756097264305,8.307,8.41,3.295171666666667,3.5383076143103165,0.0,20.479,8.915765000000004,0.025305870599751215,8.814,8.983,57.1118,0.19770966558164743,56.598,57.277,60.703566666666646,0.18304295750939256,60.422,61.02,58.6349833333333,0.05006080765705717,58.508,58.777,52.49958333333332,0.011786650976546952,52.473,52.516,0.7221666666666666,0.05128919887173083,0.619,0.788,18.600533333333328,0.1200501966575403,18.32,18.968,1.4737833333333337,0.011282342085659909,1.449,1.513,30.729050000000008,29.617547174917686,0.0,92.383,3,100,1,90,0
172.8611500000007,21.29630361671846,140.69,189.91,123.17550500000016,56.67515398482986,0.0,165.71,1.1172283333333164,0.947549195438871,0.0,10.477,0.0,0.0,0.0,0.0,8.404907499999966,0.022097993814788715,8.349,8.454,8.358749166666561,0.021485355928913992,8.306,8.411,3.3024283333333333,3.545070187257914,0.0,20.479,8.911308333333345,0.024215985501562953,8.835,8.991,57.09946666666668,0.20116318248800014,56.594,57.277,60.641283333333355,0.19151033000121712,60.328,60.969,58.67184999999998,0.0869967513517753,58.516,58.801,52.50418333333333,0.01575284926249826,52.477,52.574,0.7187666666666666,0.05464162648231446,0.603,0.785,18.664450000000002,0.2284384295640622,18.201,19.018,1.4809833333333335,0.022561022084872925,1.436,1.515,30.810699999999994,29.69260206858587,0.0,92.099,3,100,1,90,0
172.85581166666728,21.31127756767431,140.51,190.03,123.17374466666688,56.68687443138496,0.0,165.69,1.1151779999999885,0.94655143032539,0.0,10.773,0.0,0.0,0.0,0.0,8.402948499999958,0.02203181974471343,8.354,8.467,8.357324166666562,0.021581652174721314,8.306,8.422,3.3028999999999997,3.562065472547896,0.0,20.479,8.911328333333337,0.026128049848206047,8.841,8.989,57.07896666666669,0.1961090985422994,56.594,57.277,60.59688333333334,0.19030422492051788,60.336,60.934,58.71999999999999,0.06448991512277215,58.598,58.891,52.518333333333366,0.02114811901453871,52.469,52.562,0.7099000000000003,0.04896373614857345,0.607,0.771,18.72506666666667,0.19385079590614646,18.406,19.26,1.4902333333333329,0.01960228857848296,1.458,1.546,30.815316666666664,29.813649168267396,0.0,94.801,3,100,1,90,0
172.7922850000007,21.344057128965954,140.56,189.91,123.11274683333363,56.660888777020666,0.0,165.63,1.1219653333333168,0.9435346609466042,0.0,10.453,0.0015380000000000003,0.03068205426753038,0.0,1.074,8.400987166666642,0.021698159760566226,8.351,8.46,8.356343999999936,0.021189458767521076,8.309,8.413,3.3007233333333312,3.5356423652589517,0.0,20.479,8.911386666666669,0.024787453519381854,8.84,8.986,57.113516666666676,0.20875461969244616,56.594,57.371,60.5808,0.18711555389244022,60.328,60.926,58.72078333333332,0.0822305752997285,58.602,58.871,52.51810000000001,0.01657310461591792,52.484,52.555,0.7208500000000003,0.05540355033597134,0.62,0.789,18.717233333333333,0.21316217798731044,18.349,19.156,1.4899000000000002,0.021295897591726124,1.446,1.526,30.763616666666675,29.58601103424322,0.0,92.124,3,100,1,90,0
166.57684166666778,21.40175796943546,140.51,189.95,116.60345750000043,53.68409856840955,0.0,165.74,1.3038464999999868,0.9686578996867371,0.0,10.453,0.02654916666666667,0.16965685315937837,0.0,2.671,8.401301833333305,0.021436137275694985,8.351,8.455,8.35669116666659,0.02092040628681533,8.309,8.406,4.337419999999996,3.663559944832663,0.0,20.479,8.90945333333333,0.023458509294484637,8.838,8.994,57.182383333333355,0.22906331680857256,56.609,57.445,60.782699999999984,0.16755988557598486,60.488,61.059,58.71899999999999,0.07703796114661354,58.598,58.879,52.52781666666667,0.03249328048745115,52.469,52.582,0.6884499999999999,0.05436518857516784,0.615,0.772,18.68153333333333,0.225585976444374,18.252,19.133,1.4842000000000004,0.022007548781948202,1.443,1.533,39.89438333333335,30.396618268692308,0.0,92.83,3,100,1,90,0
172.82118333333398,21.33762169775117,140.62,189.84,123.14784316666696,56.6718615631668,0.0,165.69,1.118186666666652,0.9461010980352502,0.0,10.914,1.9999999999999998e-05,0.0010705719751885015,0.0,0.062,8.401241666666646,0.021648480470308634,8.351,8.453,8.35635033333324,0.021131249091576414,8.309,8.405,3.312773333333334,3.5543323972215637,0.0,20.479,8.908443333333338,0.023612059160208733,8.842,8.978,57.11715,0.20857058513378796,56.594,57.379,60.68896666666669,0.18654212653379798,60.41,61.02,58.72935,0.07291318845618736,58.602,58.871,52.51111666666669,0.02080017247864171,52.461,52.574,0.7227500000000003,0.04494351445453975,0.625,0.779,18.78596666666667,0.20564861974314333,18.299,19.232,1.4944833333333334,0.019919747179209253,1.45,1.54,30.988249999999997,29.866958001418134,0.0,92.555,3,100,1,90,0
172.83359333333493,21.31478057123168,140.63,189.84,123.12109249999999,56.697376680031184,0.0,165.88,1.1185941666666483,0.9386498346302065,0.0,10.625,0.0,0.0,0.0,0.0,8.400868166666644,0.021739822675309047,8.352,8.453,8.356212499999947,0.02119726156212058,8.307,8.406,3.3203683333333376,3.549849502699645,0.0,20.479,8.91234166666668,0.02597928281885127,8.837,8.984,57.14190000000003,0.19530330171560578,56.594,57.371,60.65791666666667,0.18750776631750085,60.379,60.977,58.758566666666674,0.08517646023715122,58.629,58.883,52.51715000000001,0.02458111787393389,52.473,52.594,0.7185666666666669,0.05467294644928447,0.605,0.786,18.87683333333334,0.25291126377572176,18.436,19.271,1.5005166666666676,0.025600246070498132,1.456,1.547,31.08791666666667,29.868473285668067,0.0,94.156,3,100,1,90,0
156.01130166666724,15.22088525175102,141.09,190.18,105.37499199999988,45.38392824038804,0.0,165.94,1.7323570000000015,0.8542993207531185,0.0,10.594,0.0,0.0,0.0,0.0,8.402003499999962,0.02125475904074929,8.349,8.455,8.357452999999953,0.020765355547124605,8.305,8.411,6.56238833333333,2.9679122346499507,0.0,19.879,8.912255000000002,0.025341671390184187,8.839,8.985,57.25726666666667,0.28679466857126884,56.586,57.539,61.07798333333331,0.27237937723190997,60.574,61.402,58.72920000000002,0.08887046372127144,58.598,58.883,52.52358333333333,0.029789824031356774,52.477,52.578,0.7061333333333334,0.20774336079596448,0.559,1.385,18.770383333333335,0.2612596015049611,18.307,19.28,1.4894833333333328,0.023817449568641923,1.445,1.541,60.054999999999986,24.12588438565166,0.0,80.754,3,100,0,90,1
156.30558333333389,15.407250540614282,141.02,190.28,104.82788216666656,46.01571845542684,0.0,165.94,1.7151613333333273,0.863636495468014,0.0,10.898,0.0,0.0,0.0,0.0,8.404557666666632,0.021367766334565188,8.355,8.453,8.360313166666606,0.020963587605809218,8.305,8.411,6.5206483333333365,3.013777630705821,0.0,20.479,8.916530000000002,0.023903096662359118,8.831,8.985,57.190000000000005,0.2781899119641907,56.598,57.527,61.301500000000004,0.18031305169113396,60.922,61.504,58.713066666666684,0.07360887627634718,58.609,58.883,52.491116666666656,0.015533552167416918,52.469,52.555,0.6952166666666668,0.18776536852097941,0.574,1.268,18.816466666666667,0.1870785629102518,18.484,19.254,1.4953999999999996,0.01868580536219666,1.459,1.544,58.98466666666669,24.703053295580567,0.0,80.637,3,73,0,90,0
156.3565966666665,15.396208837191553,141.01,190.33,104.87062333333309,46.031792435785775,0.0,165.96,1.7098319999999942,0.8581361918308509,0.0,10.312,0.0,0.0,0.0,0.0,8.40762033333334,0.02138915852885875,8.359,8.458,8.363640166666583,0.020941198045992683,8.311,8.415,6.518808333333329,3.0088917801251562,0.0,20.249,8.919238333333336,0.023976300149042007,8.849,8.996,57.13361666666669,0.2613453518581365,56.602,57.461,61.39051666666666,0.1670708255036266,61.074,61.613,58.66021666666669,0.09152180284216578,58.52,58.871,52.493566666666645,0.019342906260406693,52.461,52.555,0.6628333333333333,0.1257364969556042,0.571,1.139,18.659200000000002,0.21379411924496136,18.298,19.238,1.482766666666666,0.02088172233518144,1.447,1.538,58.95543333333337,24.70507984020158,0.0,80.617,3,73,0,90,0
156.33397333333338,15.397259331185344,141.07,190.23,104.89246549999972,45.98082075249769,0.0,166.04,1.7264651666666648,0.8715710591446318,0.0,11.219,0.0,0.0,0.0,0.0,8.412654000000039,0.021492547675902314,8.358,8.464,8.368260333333275,0.020856015649855515,8.316,8.418,6.521286666666664,2.999740405210643,0.0,20.214,8.932123333333331,0.023474807059904138,8.854,9.005,57.08873333333336,0.22792415231615898,56.602,57.289,61.41081666666666,0.1479951318103,61.141,61.602,58.56766666666667,0.08117707505277773,58.437,58.703,52.48123333333333,0.02342269409931439,52.383,52.504,0.6532833333333332,0.11808903444645984,0.567,1.016,18.44035,0.2454809754788215,18.035,18.88,1.466416666666667,0.021489683505699707,1.423,1.506,58.95346666666668,24.619588088409152,0.0,80.349,3,73,0,90,0
156.36503500000006,15.399575219842925,141.07,190.6,104.88860166666649,46.000045592463806,0.0,166.08,1.7173033333333252,0.8646473413053208,0.0,11.109,0.0,0.0,0.0,0.0,8.414526333333312,0.0214771083773615,8.365,8.469,8.370555666666649,0.020774643972743617,8.321,8.42,6.530381666666669,2.9939556236621114,0.0,20.366,8.934431666666654,0.02231775378734181,8.849,9.012,57.01428333333334,0.22878671080189034,56.465,57.293,61.393899999999995,0.13843210414360932,61.145,61.586,58.52105000000002,0.08759448651482954,58.367,58.637,52.387366666666665,0.035238156643272456,52.297,52.422,0.6477500000000003,0.10271230596481694,0.57,0.992,18.63673333333333,0.20987008626134554,18.19,18.908,1.4776999999999998,0.020481740524556376,1.436,1.508,59.10821666666664,24.44858896284802,0.0,80.261,3,73,0,90,0
156.39742500000006,15.391600946056764,141.08,190.25,104.93065133333296,46.016634088308045,0.0,165.93,1.7164950000000008,0.8603894904756142,0.0,10.5,0.0,0.0,0.0,0.0,8.419352999999994,0.02150709534529708,8.366,8.472,8.375636166666661,0.02074879620756099,8.328,8.431,6.529776666666671,2.9953596426980287,0.0,20.232,8.942378333333336,0.023642337675735706,8.88,9.024,56.96403333333334,0.2483317195564286,56.441,57.281,61.36648333333334,0.1360584983444673,61.078,61.547,58.440249999999985,0.09448264570270572,58.277,58.629,52.318916666666645,0.012490391787516741,52.285,52.34,0.6416666666666668,0.08775923664104657,0.573,0.941,18.633266666666668,0.239960156768073,18.251,19.124,1.474583333333333,0.023748178639646553,1.436,1.525,59.15304999999999,24.518526545869527,0.0,80.37,3,73,0,90,0
156.39872666666656,15.396224941059247,141.06,190.27,104.93318499999982,46.02358357072553,0.0,165.84,1.7170201666666671,0.8636262338565643,0.0,10.992,0.0,0.0,0.0,0.0,8.423069666666699,0.021412789740782753,8.376,8.476,8.379364166666663,0.020852058668086853,8.329,8.432,6.533794999999996,2.996704843575275,0.0,20.141,8.950273333333334,0.02209590468605851,8.878,9.023,56.895733333333354,0.22877973024669696,56.414,57.195,61.33074999999998,0.12670192231629349,61.109,61.504,58.336633333333346,0.08405828620799966,58.207,58.477,52.28903333333333,0.04006899416987304,52.219,52.344,0.6456833333333333,0.09112265744898451,0.571,0.959,18.465366666666675,0.1882307425193307,17.982,18.922,1.458616666666667,0.0173675048866756,1.415,1.504,59.156150000000025,24.59584386403317,0.0,80.288,3,73,0,90,0
156.42144333333331,15.392243629312555,141.12,190.42,104.92396149999983,46.04611081720058,0.0,165.95,1.7130829999999926,0.865401280913755,0.0,10.969,0.0,0.0,0.0,0.0,8.423858666666703,0.021590770831995405,8.375,8.474,8.379709999999992,0.020859931834165183,8.332,8.427,6.529946666666677,3.0165799644008993,0.0,20.466,8.950693333333339,0.0217646990736184,8.893,9.023,56.82871666666667,0.219222980026619,56.367,57.121,61.289633333333335,0.12949458030235758,61.043,61.43,58.30399999999999,0.05483843758977922,58.191,58.461,52.13531666666666,0.07572373777935673,51.895,52.258,0.6623833333333337,0.12810444516119063,0.569,1.141,18.839683333333333,0.2821825645172184,18.485,19.576,1.487316666666666,0.025620100468628105,1.453,1.548,59.05141666666667,24.742496653611067,0.0,80.795,3,73,0,90,0
156.40934333333308,15.402933926075384,141.07,190.44,104.91106566666656,46.04513151088105,0.0,165.85,1.7158694999999964,0.8627176846668844,0.0,10.406,0.0,0.0,0.0,0.0,8.42867683333336,0.021740940827317038,8.382,8.481,8.383635000000023,0.020812046957225414,8.336,8.432,6.52616833333334,3.0106889504881673,0.0,20.375,8.959686666666668,0.0221883383669899,8.889,9.031,56.75056666666665,0.209510031042298,56.27,57.039,61.23813333333332,0.1329338393702579,60.988,61.422,58.25979999999997,0.06936266763192607,58.129,58.398,52.15993333333332,0.024247919125585094,52.117,52.25,0.6503499999999999,0.10001556234838861,0.565,0.975,18.615666666666666,0.23187165259435244,18.014,19.002,1.4719666666666669,0.020206532478440207,1.417,1.51,59.02223333333335,24.74440620461944,0.0,80.606,3,73,0,90,0
156.44402333333304,15.384891745750448,141.08,190.33,104.94113749999968,46.053124125798654,0.0,166.02,1.7209374999999951,0.8633477944390529,0.0,10.586,0.0,0.0,0.0,0.0,8.430778333333338,0.021762623904041434,8.38,8.483,8.3846358333334,0.02072070881834263,8.339,8.433,6.530064999999996,2.995816587479619,0.0,20.281,8.961921666666674,0.023271042798804605,8.873,9.036,56.66025,0.22403167338116753,56.176,56.941,61.16416666666666,0.13286824959866222,60.906,61.344,58.17438333333334,0.06516474342242702,58.035,58.305,52.11648333333334,0.03208964755533997,52.062,52.172,0.6445666666666667,0.10153806444419475,0.56,0.997,18.572766666666666,0.16622247361431966,18.099,18.929,1.4640833333333325,0.0166227245586099,1.42,1.508,59.11493333333331,24.536257301560106,0.0,80.569,3,73,0,90,0
173.49928833333232,21.119346628400518,141.07,190.34,122.91338033333346,57.418577407710714,0.0,166.27,1.1398223333333268,0.9819827478732722,0.0,10.211,0.0,0.0,0.0,0.0,8.428597666666652,0.021900663636828754,8.38,8.483,8.382313499999984,0.02131952871901247,8.331,8.436,3.3618383333333335,3.654022805525812,0.0,20.479,8.959006666666669,0.02243982765823099,8.884,9.017,56.549399999999984,0.18771852350739582,56.094,56.785,60.826466666666654,0.183672005623387,60.57,61.219,58.15781666666664,0.0642530726474062,58.031,58.27,52.08163333333332,0.01655086322360051,52.047,52.133,0.72685,0.08571787088950884,0.601,1.001,18.644666666666676,0.18351517432909872,18.231,18.997,1.4659333333333335,0.01609596924663754,1.436,1.498,30.832716666666666,30.2862513916635,0.0,94.756,3,73,0,90,0
156.2774700000002,15.324332920631283,141.1,190.33,105.14545933333301,45.77087790864879,0.0,165.8,1.717812499999986,0.85818788565496,0.0,10.703,0.0,0.0,0.0,0.0,8.428484333333332,0.021470062454943956,8.381,8.479,8.380997999999995,0.020689014844175995,8.335,8.435,6.566295000000002,3.004685918765172,0.0,19.503,8.964814999999998,0.022158876355437375,8.895,9.025,56.719300000000004,0.2640384088649458,56.133,57.035,60.95716666666669,0.2049664847896009,60.574,61.168,58.16998333333334,0.06298439184289413,58.027,58.262,52.074233333333346,0.015435339889816073,52.039,52.105,0.6753166666666669,0.14463823856953312,0.572,1.129,18.68761666666667,0.1640883486363125,18.337,19.003,1.473883333333333,0.016156115142483215,1.44,1.5,59.826649999999994,24.130065346392794,0.0,80.258,3,80,0,90,0
156.30785333333324,15.30565250786794,141.05,190.27,105.16524283333334,45.79000705514124,0.0,165.63,1.716511166666662,0.8562512779068567,0.0,10.375,0.0,0.0,0.0,0.0,8.43329000000004,0.02172710084553071,8.387,8.483,8.385155000000067,0.02084932670545203,8.339,8.433,6.5593349999999955,3.001006860995362,0.0,19.338,8.971303333333337,0.022281054685211073,8.916,9.028,56.62498333333334,0.24187470433856906,56.09,56.875,61.0309166666667,0.14605829944292126,60.746,61.172,58.12771666666666,0.08646760766403479,58.027,58.27,52.07171666666663,0.014724695808969101,52.0,52.102,0.6603166666666669,0.1280433575490325,0.573,1.057,18.594849999999994,0.25338480316423134,18.29,19.222,1.4627333333333328,0.02076410418483953,1.435,1.516,59.75676666666668,24.1154210696882,0.0,80.298,3,80,0,90,0
156.33671333333356,15.311977713805412,141.06,190.25,105.17750149999966,45.8159908002126,0.0,165.98,1.7184229999999967,0.8586060634150112,0.0,10.773,0.0,0.0,0.0,0.0,8.435774500000015,0.021963281039855478,8.385,8.488,8.388396166666698,0.02103833771747519,8.341,8.441,6.565311666666665,3.0271660126225624,0.0,20.479,8.975120000000008,0.02188989597759318,8.913,9.064,56.5799,0.23640153287523943,56.023,56.867,61.03820000000001,0.13500079095813475,60.766,61.184,58.06866666666665,0.06807290873728651,57.949,58.211,52.012916666666655,0.04107013087046979,51.953,52.094,0.6518166666666669,0.1264327370804323,0.56,1.026,18.61543333333333,0.1911410311401265,18.093,19.054,1.4654166666666666,0.01718522391195284,1.429,1.504,59.90366666666668,24.11321637233841,0.0,80.452,3,80,0,90,0
156.39523833333268,15.325926689154693,141.15,190.33,105.22450333333293,45.79628394037134,0.0,166.12,1.717195499999999,0.857241539740109,0.0,10.453,0.0,0.0,0.0,0.0,8.438592666666695,0.022031401301992715,8.386,8.488,8.391245333333366,0.02117475399125067,8.34,8.441,6.5540899999999915,2.991152341900039,0.0,19.433,8.980423333333336,0.021035405138427537,8.926,9.051,56.533533333333324,0.2307271090922273,56.023,56.863,61.03248333333335,0.13703228515624058,60.75,61.18,58.02635000000001,0.08997604671828406,57.859,58.211,51.946999999999996,0.04155127524608911,51.867,51.996,0.6427833333333334,0.09635722584088552,0.568,0.994,18.69998333333334,0.290343717503557,18.136,19.29,1.4723499999999998,0.024965620428698158,1.42,1.522,59.643399999999964,24.107488336016807,0.0,80.701,3,80,0,90,0
156.39796666666624,15.337612343221942,141.19,190.34,105.21481949999959,45.80284277049366,0.0,166.06,1.718689999999993,0.8605988893253645,0.0,10.703,0.0,0.0,0.0,0.0,8.443947333333345,0.02183474338965401,8.384,8.495,8.395314000000047,0.020874458743593144,8.344,8.448,6.559623333333333,2.998902056981494,0.0,19.516,8.98694666666666,0.021927498280856952,8.92,9.039,56.47886666666663,0.22242252253554198,56.004,56.773,61.02331666666669,0.13611080875480447,60.75,61.172,57.97871666666668,0.06706058269514514,57.867,58.094,51.79555,0.10571538781246077,51.562,51.914,0.6537666666666666,0.12354047805279908,0.568,1.124,19.05286666666667,0.25636940156051613,18.559,19.658,1.4980166666666668,0.02088912754802155,1.466,1.551,59.730350000000016,24.114012608766767,0.0,80.073,3,80,0,90,0
156.41132500000003,15.335797952639513,141.13,190.39,105.22480016666695,45.847772094743874,0.0,166.0,1.7146766666666593,0.8601520600354836,0.0,11.031,0.0,0.0,0.0,0.0,8.446794000000006,0.022077434924725237,8.396,8.493,8.398088500000013,0.021134737139024362,8.345,8.446,6.561693333333332,2.9959587671026426,0.0,19.606,8.994774999999999,0.021573441944411176,8.936,9.076,56.44831666666663,0.22640952034743347,55.945,56.773,60.97403333333331,0.14445795431533573,60.68,61.18,57.92038333333331,0.07272564923393349,57.805,58.043,51.78383333333332,0.0858082542484995,51.574,51.914,0.6371166666666668,0.08042073509219101,0.578,0.899,18.97069999999999,0.26962034198769047,18.638,19.597,1.4868999999999999,0.021902480317712775,1.459,1.537,59.70946666666665,24.125292939973765,0.0,80.089,3,80,0,90,0
156.41005000000035,15.338600737233586,141.13,190.35,105.26779849999984,45.830918276052856,0.0,165.88,1.7185558333333213,0.86020754436698,0.0,10.422,0.0,0.0,0.0,0.0,8.449396333333373,0.02200650587755917,8.397,8.5,8.39950233333335,0.021027973999032164,8.352,8.45,6.565743333333336,3.010163860695286,0.0,19.819,8.99545166666668,0.02179271747121472,8.931,9.063,56.368283333333316,0.20177904442325406,55.941,56.609,60.91263333333335,0.13070032571207665,60.652,61.09,57.906516666666654,0.08486070174447567,57.801,58.047,51.61321666666667,0.17543100354740554,51.246,51.816,0.6529500000000004,0.1299409807357797,0.562,1.164,19.41808333333334,0.5616182819609493,18.675,20.552,1.5263499999999999,0.04564744223996397,1.466,1.608,59.73451666666667,24.092133349678697,0.0,80.521,3,80,0,90,0
156.41714833333253,15.341504106270166,141.12,190.39,105.25876149999985,45.86464398199936,0.0,166.12,1.7092998333333314,0.8545660228723584,0.0,10.477,0.0,0.0,0.0,0.0,8.4524055,0.021886371070214104,8.396,8.502,8.402243499999994,0.021094162739968694,8.348,8.454,6.571814999999997,3.0154804655596683,0.0,19.66,9.003110000000001,0.021709907880204007,8.917,9.065,56.35038333333332,0.2329240140639938,55.844,56.613,60.86813333333332,0.15071091045798096,60.574,61.07,57.83428333333335,0.05852135396636408,57.762,57.961,51.649000000000015,0.12279167972696525,51.402,51.828,0.6324000000000001,0.07481982878663261,0.558,0.89,19.141633333333335,0.3914315736321717,18.437,19.889,1.5017666666666674,0.03205258743973596,1.45,1.562,59.826849999999986,24.124391151586515,0.0,80.483,3,80,0,90,0
156.40498166666598,15.328573765855706,141.07,190.36,105.26377449999981,45.858601379396596,0.0,165.85,1.7161049999999836,0.8573243595539443,0.0,10.641,0.0,0.0,0.0,0.0,8.457128000000003,0.021906146684064664,8.395,8.506,8.406359666666674,0.02105917586319312,8.356,8.456,6.567868333333335,3.0183040541451978,0.0,19.603,9.009669999999998,0.02121181278602673,8.938,9.069,56.32433333333331,0.22764376471983425,55.844,56.625,60.833199999999984,0.14326836262348175,60.57,61.016,57.771583333333325,0.051033817856120094,57.691,57.871,51.724816666666676,0.02494773633062885,51.656,51.75,0.6378833333333332,0.0931497958305698,0.562,0.921,18.724783333333335,0.15386832271284223,18.421,19.126,1.4675999999999998,0.013676901225008687,1.442,1.496,59.79686666666665,24.10001848685321,0.0,80.668,3,80,0,90,0
156.39376499999983,15.347017512615617,141.18,190.36,105.24125016666679,45.85283037466511,0.0,166.11,1.7161374999999952,0.860675087084554,0.0,10.953,0.0,0.0,0.0,0.0,8.458730833333355,0.022279761681901423,8.408,8.511,8.407398499999971,0.021455413152448446,8.351,8.46,6.5676450000000015,3.009126648096111,0.0,19.656,9.01235166666667,0.02267505812540597,8.942,9.071,56.26596666666663,0.23754143022522672,55.75,56.609,60.80015000000001,0.1452007173022387,60.559,60.988,57.74706666666666,0.08972157812879225,57.609,57.883,51.69376666666666,0.025804589439829804,51.641,51.75,0.6240333333333333,0.0825520825157283,0.552,0.893,18.71078333333334,0.25689601481801666,18.222,19.07,1.4684000000000001,0.025310411872439844,1.423,1.511,59.742166666666655,24.09742444368711,0.0,80.575,3,80,0,90,0
156.32749166666656,15.257138369851777,141.1,190.39,105.4813445000001,45.623268921056,0.0,166.08,1.7188341666666598,0.8546779735114897,0.0,10.516,0.0,0.0,0.0,0.0,8.46154883333335,0.022048733291178273,8.417,8.512,8.410603333333349,0.02120484055821703,8.363,8.462,6.569174999999999,2.9745811446350503,0.0,19.381,9.016873333333342,0.02139533179441743,8.955,9.087,56.239116666666646,0.236546128490734,55.703,56.52,60.769383333333366,0.1529810104163994,60.488,60.934,57.6719833333333,0.06828789794428969,57.59,57.797,51.648849999999996,0.04489831260277343,51.562,51.734,0.6262999999999999,0.07901089819701017,0.551,0.844,18.653699999999997,0.15895989260699414,18.348,18.966,1.4630666666666663,0.015542033401710582,1.441,1.499,59.94653333333334,24.062790687632972,0.0,80.336,3,90,0,90,0
